"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2021-Q2","T2-2021",821.521,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2021-Q3","T3-2021",827.012,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2021-Q4","T4-2021",812.573,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2022-Q1","T1-2022",812.538,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2022-Q2","T2-2022",822.451,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2022-Q3","T3-2022",828.506,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2022-Q4","T4-2022",815.42,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2023-Q1","T1-2023",810.931,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2023-Q2","T2-2023",826.757,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2023-Q3","T3-2023",815.562,,
"ITE","Centro","1","maschi","Y45-54","45-54 anni","2023-Q4","T4-2023",812.775,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2018","2018",667.183,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2018-Q2","T2-2018",663.982,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2018-Q1","T1-2018",648.413,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2018-Q4","T4-2018",681.489,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2018-Q3","T3-2018",674.847,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2019","2019",676.707,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2019-Q1","T1-2019",668.235,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2019-Q2","T2-2019",675.126,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2019-Q4","T4-2019",679.283,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2019-Q3","T3-2019",684.183,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2020","2020",668.355,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2020-Q2","T2-2020",662.706,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2020-Q1","T1-2020",679.031,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2020-Q3","T3-2020",662.48,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2020-Q4","T4-2020",669.201,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2021","2021",651.871,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2022","2022",677.223,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2023","2023",681.29,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2021-Q1","T1-2021",635.983,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2021-Q2","T2-2021",654.808,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2021-Q3","T3-2021",645.791,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2021-Q4","T4-2021",670.901,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2022-Q1","T1-2022",666.741,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2022-Q2","T2-2022",685.854,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2022-Q3","T3-2022",675.058,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2022-Q4","T4-2022",681.24,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2023-Q1","T1-2023",661.952,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2023-Q2","T2-2023",685.777,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2023-Q3","T3-2023",676.796,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","2023-Q4","T4-2023",700.637,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2018","2018",1490.177,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2018-Q2","T2-2018",1483.806,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2018-Q1","T1-2018",1455.856,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2018-Q4","T4-2018",1507.936,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2018-Q3","T3-2018",1513.109,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2019","2019",1512.195,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2019-Q1","T1-2019",1483.161,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2019-Q2","T2-2019",1509.667,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2019-Q4","T4-2019",1517.479,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2019-Q3","T3-2019",1538.473,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2020","2020",1484.696,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2020-Q2","T2-2020",1482.117,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2020-Q1","T1-2020",1507.966,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2020-Q3","T3-2020",1467.731,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2020-Q4","T4-2020",1480.972,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2021","2021",1464.049,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2022","2022",1496.952,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2023","2023",1497.797,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2021-Q1","T1-2021",1423.592,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2021-Q2","T2-2021",1476.329,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2021-Q3","T3-2021",1472.803,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2021-Q4","T4-2021",1483.474,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2022-Q1","T1-2022",1479.279,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2022-Q2","T2-2022",1508.305,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2022-Q3","T3-2022",1503.563,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2022-Q4","T4-2022",1496.66,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2023-Q1","T1-2023",1472.883,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2023-Q2","T2-2023",1512.534,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2023-Q3","T3-2023",1492.358,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","2023-Q4","T4-2023",1513.412,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2018","2018",1104.204,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2018-Q2","T2-2018",1110.9,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2018-Q1","T1-2018",1086.322,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2018-Q4","T4-2018",1101.049,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2018-Q3","T3-2018",1118.543,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2019","2019",1099.979,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2019-Q1","T1-2019",1069.456,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2019-Q2","T2-2019",1102.184,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2019-Q4","T4-2019",1120.386,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2019-Q3","T3-2019",1107.893,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2020","2020",1086.857,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2020-Q2","T2-2020",1066.239,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2020-Q1","T1-2020",1073.383,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2020-Q3","T3-2020",1100.561,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2020-Q4","T4-2020",1107.246,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2021","2021",1078.266,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2022","2022",1102.336,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2023","2023",1112.948,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2021-Q1","T1-2021",1051.225,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2021-Q2","T2-2021",1064.522,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2021-Q3","T3-2021",1107.111,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2021-Q4","T4-2021",1090.204,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2022-Q1","T1-2022",1083.15,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2022-Q2","T2-2022",1098.741,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2022-Q3","T3-2022",1118.076,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2022-Q4","T4-2022",1109.377,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2023-Q1","T1-2023",1070.493,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2023-Q2","T2-2023",1124.433,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2023-Q3","T3-2023",1139.85,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","2023-Q4","T4-2023",1117.017,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2018","2018",1755.927,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2018-Q2","T2-2018",1786.694,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2018-Q1","T1-2018",1706.642,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2018-Q4","T4-2018",1754.955,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2018-Q3","T3-2018",1775.416,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2019","2019",1765.631,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2019-Q1","T1-2019",1718.267,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2019-Q2","T2-2019",1787.057,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2019-Q4","T4-2019",1781.11,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2019-Q3","T3-2019",1776.089,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2020","2020",1725.488,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2020-Q2","T2-2020",1693.206,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2020-Q1","T1-2020",1713.236,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2020-Q3","T3-2020",1736.799,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2020-Q4","T4-2020",1758.711,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2021","2021",1729.02,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2022","2022",1752.397,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2023","2023",1786.883,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2021-Q1","T1-2021",1682.782,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2021-Q2","T2-2021",1704.987,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2021-Q3","T3-2021",1771.05,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2021-Q4","T4-2021",1757.261,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2022-Q1","T1-2022",1719.334,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2022-Q2","T2-2022",1756.293,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2022-Q3","T3-2022",1760.975,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2022-Q4","T4-2022",1772.986,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2023-Q1","T1-2023",1743.218,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2023-Q2","T2-2023",1790.138,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2023-Q3","T3-2023",1790.237,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","2023-Q4","T4-2023",1823.937,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2018","2018",2478.922,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2018-Q2","T2-2018",2471.363,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2018-Q1","T1-2018",2406.973,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2018-Q4","T4-2018",2516.15,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2018-Q3","T3-2018",2521.203,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2019","2019",2556.966,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2019-Q1","T1-2019",2481.455,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2019-Q2","T2-2019",2572.753,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2019-Q4","T4-2019",2582.643,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2019-Q3","T3-2019",2591.014,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2020","2020",2587.893,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2020-Q2","T2-2020",2580.967,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2020-Q1","T1-2020",2583.618,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2020-Q3","T3-2020",2601.748,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2020-Q4","T4-2020",2585.238,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2021","2021",2642.77,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2022","2022",2779.085,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2023","2023",2956.196,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2021-Q1","T1-2021",2555.057,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2021-Q2","T2-2021",2642.493,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2021-Q3","T3-2021",2689.162,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2021-Q4","T4-2021",2684.37,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2022-Q1","T1-2022",2710.403,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2022-Q2","T2-2022",2774.982,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2022-Q3","T3-2022",2788.892,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2022-Q4","T4-2022",2842.064,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2023-Q1","T1-2023",2886.168,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2023-Q2","T2-2023",2953.319,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2023-Q3","T3-2023",2980.754,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",3004.546,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2018","2018",1807.503,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2018-Q2","T2-2018",1831.75,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2018-Q1","T1-2018",1786.349,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2018-Q4","T4-2018",1819.255,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2018-Q3","T3-2018",1792.659,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2019","2019",1882.156,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2019-Q1","T1-2019",1860.432,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2019-Q2","T2-2019",1898.629,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2019-Q4","T4-2019",1905.331,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2019-Q3","T3-2019",1864.231,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2020","2020",1894.432,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2020-Q2","T2-2020",1871.537,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2020-Q1","T1-2020",1915.451,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2020-Q3","T3-2020",1869.572,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2020-Q4","T4-2020",1921.17,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2021","2021",1945.347,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2022","2022",2032.129,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2023","2023",2159.173,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2021-Q1","T1-2021",1895.38,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2021-Q2","T2-2021",1940.125,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2021-Q3","T3-2021",1958.741,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2021-Q4","T4-2021",1987.143,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2022-Q1","T1-2022",1969.003,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2022-Q2","T2-2022",2018.32,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2022-Q3","T3-2022",2035.33,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2022-Q4","T4-2022",2105.864,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",2099.733,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",2147.816,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",2227.079,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",2162.062,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2018","2018",4286.425,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2018-Q2","T2-2018",4303.113,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2018-Q1","T1-2018",4193.322,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2018-Q4","T4-2018",4335.405,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2018-Q3","T3-2018",4313.862,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2019","2019",4439.122,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",4341.887,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",4471.382,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",4487.974,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",4455.245,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2020","2020",4482.325,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",4452.504,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",4499.069,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2020-Q3","T3-2020",4471.32,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2020-Q4","T4-2020",4506.408,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2021","2021",4588.118,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2022","2022",4811.214,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2023","2023",5115.369,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2021-Q1","T1-2021",4450.437,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2021-Q2","T2-2021",4582.618,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2021-Q3","T3-2021",4647.904,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2021-Q4","T4-2021",4671.512,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2022-Q1","T1-2022",4679.406,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2022-Q2","T2-2022",4793.302,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2022-Q3","T3-2022",4824.222,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2022-Q4","T4-2022",4947.928,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",4985.9,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",5101.134,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",5207.833,,
"IT","Italia","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",5166.608,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2018","2018",930.943,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2018-Q2","T2-2018",939.967,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2018-Q1","T1-2018",909.04,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2018-Q4","T4-2018",944.085,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2018-Q3","T3-2018",930.681,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2019","2019",970.739,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2019-Q1","T1-2019",962.548,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2019-Q2","T2-2019",964.979,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2019-Q4","T4-2019",1000.209,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2019-Q3","T3-2019",955.221,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2020","2020",981.662,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2020-Q2","T2-2020",964.275,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2020-Q1","T1-2020",998.093,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2020-Q3","T3-2020",975.591,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2020-Q4","T4-2020",988.689,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2021","2021",1006.119,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2022","2022",1057.764,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2023","2023",1144.767,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2021-Q1","T1-2021",983.595,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2021-Q2","T2-2021",1020.919,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2021-Q3","T3-2021",1010.497,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2021-Q4","T4-2021",1009.467,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2022-Q1","T1-2022",1025.668,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2022-Q2","T2-2022",1063.733,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2022-Q3","T3-2022",1046.06,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2022-Q4","T4-2022",1095.597,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",1112.106,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",1153.087,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",1180.385,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",1133.488,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2018","2018",2104.354,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2018-Q2","T2-2018",2110.064,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2018-Q1","T1-2018",2049.962,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2018-Q4","T4-2018",2135.824,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2018-Q3","T3-2018",2121.567,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2019","2019",2206.477,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",2170.99,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",2199.192,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",2246.824,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",2208.904,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2020","2020",2224.411,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",2200.567,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",2247.106,,
